selection1/image,selection1/url,selection1/selection2,selection1/selection2_url,selection1/selection3,selection1/selection3_url
https://static.noimg.net/serie/cover/original/9b7a353a2de2d6c98facca683067c193.jpg,https://pelisplus.me/serie/paradise-pd/,Paradise PD,https://pelisplus.me/serie/paradise-pd/,2018,https://pelisplus.me/serie/paradise-pd/
https://static.noimg.net/serie/cover/original/62815bba4a662d0e93fa6aa84016245a.jpg,https://pelisplus.me/serie/bobs-burgers/,Bob's Burgers,https://pelisplus.me/serie/bobs-burgers/,2011,https://pelisplus.me/serie/bobs-burgers/
https://static.noimg.net/serie/cover/original/35a97df249f74f0028d5164868bab951.jpg,https://pelisplus.me/serie/la-colina-de-watership/,La colina de watership,https://pelisplus.me/serie/la-colina-de-watership/,2018,https://pelisplus.me/serie/la-colina-de-watership/
https://static.noimg.net/serie/cover/original/ae6ea452c12128755fc4f91cd6296ad3.jpg,https://pelisplus.me/serie/medabots/,Medabots,https://pelisplus.me/serie/medabots/,1999,https://pelisplus.me/serie/medabots/
https://static.noimg.net/serie/cover/original/146d6de6295f6ad1c7803f678eb7302a.jpg,https://pelisplus.me/serie/super-dragon-ball-heroes/,Super Dragon Ball Heroes,https://pelisplus.me/serie/super-dragon-ball-heroes/,2018,https://pelisplus.me/serie/super-dragon-ball-heroes/
https://static.noimg.net/serie/cover/original/a3b39adfd806175033d161e037c87371.jpg,https://pelisplus.me/serie/ultimate-spider-man/,Ultimate Spider-Man,https://pelisplus.me/serie/ultimate-spider-man/,2012,https://pelisplus.me/serie/ultimate-spider-man/
https://static.noimg.net/serie/cover/original/67ea6a758e39cc24fa42577e553f53e9.jpg,https://pelisplus.me/serie/final-space/,Final Space,https://pelisplus.me/serie/final-space/,2018,https://pelisplus.me/serie/final-space/
https://static.noimg.net/serie/cover/original/a768aebd8017000409e12f6766d9575f.jpg,https://pelisplus.me/serie/super-drags/,Super Drags,https://pelisplus.me/serie/super-drags/,2018,https://pelisplus.me/serie/super-drags/
https://static.noimg.net/serie/cover/original/0ecb345a50aeb985f16edf371c1a9bef.jpg,https://pelisplus.me/serie/big-mouth/,Big Mouth,https://pelisplus.me/serie/big-mouth/,2017,https://pelisplus.me/serie/big-mouth/
https://static.noimg.net/serie/cover/original/6d684f74586b6cc96045f28cf15cbb0d.jpg,https://pelisplus.me/serie/castlevania/,Castlevania,https://pelisplus.me/serie/castlevania/,2017,https://pelisplus.me/serie/castlevania/
https://static.noimg.net/serie/cover/original/173c2edee30ca4807e6b44430209fcb9.jpg,https://pelisplus.me/serie/desencanto/,Desencanto,https://pelisplus.me/serie/desencanto/,2018,https://pelisplus.me/serie/desencanto/
https://static.noimg.net/serie/cover/original/4495f4e958bc6684aa2ebfab98e4bad4.jpg,https://pelisplus.me/serie/star-wars-resistance/,Star Wars Resistance,https://pelisplus.me/serie/star-wars-resistance/,2018,https://pelisplus.me/serie/star-wars-resistance/
https://static.noimg.net/serie/cover/original/3abb02757a64a8f2be562e374728e203.jpg,https://pelisplus.me/serie/padre-de-familia/,Padre de Familia,https://pelisplus.me/serie/padre-de-familia/,1999,https://pelisplus.me/serie/padre-de-familia/
https://static.noimg.net/serie/cover/original/4dd6f6c61f0ed4708948ced8f90515cf.jpg,https://pelisplus.me/serie/hulk-el-hombre-increible-1996/,Hulk el Hombre Increible (1996),https://pelisplus.me/serie/hulk-el-hombre-increible-1996/,1996,https://pelisplus.me/serie/hulk-el-hombre-increible-1996/
https://static.noimg.net/serie/cover/original/788a89db1d7a2b78914a7ceba08ae555.jpg,https://pelisplus.me/serie/marvel-disk-wars-los-vengadores/,Marvel Disk Wars: Los Vengadores,https://pelisplus.me/serie/marvel-disk-wars-los-vengadores/,2014,https://pelisplus.me/serie/marvel-disk-wars-los-vengadores/
https://static.noimg.net/serie/cover/original/3e31ace6e5aba78e0a43b50881a36ab3.jpg,https://pelisplus.me/serie/the-avengers-united-they-stand/,The Avengers: United They Stand,https://pelisplus.me/serie/the-avengers-united-they-stand/,1999,https://pelisplus.me/serie/the-avengers-united-they-stand/
https://static.noimg.net/serie/cover/original/8310c08f2e129f704bd6ce09834a8a98.jpg,https://pelisplus.me/serie/x-men-evolution/,X-Men: Evolution,https://pelisplus.me/serie/x-men-evolution/,2000,https://pelisplus.me/serie/x-men-evolution/
https://static.noimg.net/serie/cover/original/434518f5b14b1d772599f1842641851c.jpg,https://pelisplus.me/serie/spider-man-the-new-animated-series/,Spider-Man: The New Animated Series,https://pelisplus.me/serie/spider-man-the-new-animated-series/,2003,https://pelisplus.me/serie/spider-man-the-new-animated-series/
https://static.noimg.net/serie/cover/original/ae2b1bdf02f7a23533b6cda2572cb8e4.jpg,https://pelisplus.me/serie/marvels-spider-man/,Marvel's Spider-Man,https://pelisplus.me/serie/marvels-spider-man/,2017,https://pelisplus.me/serie/marvels-spider-man/
https://static.noimg.net/serie/cover/original/8bc736856eb602b05cdc5f10ce8d1d63.jpg,https://pelisplus.me/serie/fantastic-four-worlds-greatest-heroes/,Fantastic Four: World's Greatest Heroes,https://pelisplus.me/serie/fantastic-four-worlds-greatest-heroes/,2006,https://pelisplus.me/serie/fantastic-four-worlds-greatest-heroes/
https://static.noimg.net/serie/cover/original/0a7c04f675bf4fca9350d49cfd5122aa.jpg,https://pelisplus.me/serie/the-spectacular-spider-man/,The Spectacular Spider-Man,https://pelisplus.me/serie/the-spectacular-spider-man/,2008,https://pelisplus.me/serie/the-spectacular-spider-man/
https://static.noimg.net/serie/cover/original/2431ee2c97abc817543cf9b4ddaea579.jpg,https://pelisplus.me/serie/iron-man-armored-adventures/,Iron Man: Armored Adventures,https://pelisplus.me/serie/iron-man-armored-adventures/,2008,https://pelisplus.me/serie/iron-man-armored-adventures/
https://static.noimg.net/serie/cover/original/95624c524da07559249d297e7d530304.jpg,https://pelisplus.me/serie/the-avengers-earths-mightiest-heroes/,"The Avengers, Earths Mightiest Heroes",https://pelisplus.me/serie/the-avengers-earths-mightiest-heroes/,2010,https://pelisplus.me/serie/the-avengers-earths-mightiest-heroes/
https://static.noimg.net/serie/cover/original/8baeb67d39b929ad755a9bff3b3e5d5b.jpg,https://pelisplus.me/serie/spider-man/,Spider- Man,https://pelisplus.me/serie/spider-man/,1994,https://pelisplus.me/serie/spider-man/
https://static.noimg.net/serie/cover/original/2f9f9d28dfdc62c248fd80aadb2a433b.jpg,https://pelisplus.me/serie/wolverine-y-los-x-men/,Wolverine y los X-Men,https://pelisplus.me/serie/wolverine-y-los-x-men/,2008,https://pelisplus.me/serie/wolverine-y-los-x-men/
https://static.noimg.net/serie/cover/original/403384051e960ffd142e3c9d735a62b3.jpg,https://pelisplus.me/serie/spider-man-ilimitado/,Spider-Man Ilimitado,https://pelisplus.me/serie/spider-man-ilimitado/,1999,https://pelisplus.me/serie/spider-man-ilimitado/
https://static.noimg.net/serie/cover/original/eca96dc6182110351f8715d416fa045b.jpg,https://pelisplus.me/serie/silver-surfer/,Silver Surfer,https://pelisplus.me/serie/silver-surfer/,1998,https://pelisplus.me/serie/silver-surfer/
