selection1/image,selection1/url,selection1/selection2,selection1/selection2_url,selection1/selection3,selection1/selection3_url
https://static.noimg.net/serie/cover/original/b6fe324cc0320841bc1a8397cdf56763.jpg,https://pelisplus.me/serie/saint-seiya-los-caballeros-del-zodiaco/,Saint Seiya: Los Caballeros del Zodiaco,https://pelisplus.me/serie/saint-seiya-los-caballeros-del-zodiaco/,2019,https://pelisplus.me/serie/saint-seiya-los-caballeros-del-zodiaco/
https://static.noimg.net/serie/cover/original/139de55b1a1aba04419196cd0eb1204f.jpg,https://pelisplus.me/serie/aj-and-the-queen/,AJ and the Queen,https://pelisplus.me/serie/aj-and-the-queen/,2020,https://pelisplus.me/serie/aj-and-the-queen/
https://static.noimg.net/serie/cover/original/7340006988efdbbaa7bf2d93638bc96a.jpg,https://pelisplus.me/serie/invasion-jurasica/,Invasión Jurásica,https://pelisplus.me/serie/invasion-jurasica/,2007,https://pelisplus.me/serie/invasion-jurasica/
https://static.noimg.net/serie/cover/original/1c7386d93bb2a83cdd3bfe2ded9a2efb.jpg,https://pelisplus.me/serie/promesas-de-arena/,Promesas de Arena,https://pelisplus.me/serie/promesas-de-arena/,2019,https://pelisplus.me/serie/promesas-de-arena/
https://static.noimg.net/serie/cover/original/4cd3579409774859d83674c2e20e2612.jpg,https://pelisplus.me/serie/treadstone/,Treadstone,https://pelisplus.me/serie/treadstone/,2019,https://pelisplus.me/serie/treadstone/
https://static.noimg.net/serie/cover/original/07f2e6cd844216346cc2994bd081a4fd.jpg,https://pelisplus.me/serie/kipo-y-la-era-de-las-bestias-magicas/,Kipo y la Era de las Bestias Mágicas,https://pelisplus.me/serie/kipo-y-la-era-de-las-bestias-magicas/,2020,https://pelisplus.me/serie/kipo-y-la-era-de-las-bestias-magicas/
https://static.noimg.net/serie/cover/original/7be3bcfa0179ece39d4ba80612a31ff7.jpg,https://pelisplus.me/serie/star-trek-picard/,Star Trek: Picard,https://pelisplus.me/serie/star-trek-picard/,2020,https://pelisplus.me/serie/star-trek-picard/
https://static.noimg.net/serie/cover/original/3184b32540db9adee1c1307fad7aa499.jpg,https://pelisplus.me/serie/una-pizca-de-magia-en-la-ciudad-misteriosa/,Una Pizca de Magia en la Ciudad Misteriosa,https://pelisplus.me/serie/una-pizca-de-magia-en-la-ciudad-misteriosa/,2020,https://pelisplus.me/serie/una-pizca-de-magia-en-la-ciudad-misteriosa/
https://static.noimg.net/serie/cover/original/18ee7954b43265645c8d4d1404a692ce.jpg,https://pelisplus.me/serie/vaca-y-pollo/,Vaca y Pollo,https://pelisplus.me/serie/vaca-y-pollo/,1997,https://pelisplus.me/serie/vaca-y-pollo/
https://static.noimg.net/serie/cover/original/7902d68d7e78bf3fb7ee9ca2f5e4cd26.jpg,https://pelisplus.me/serie/stargate-sg-1/,Stargate SG-1,https://pelisplus.me/serie/stargate-sg-1/,1997,https://pelisplus.me/serie/stargate-sg-1/
